Sample_ID,Sample Name,Source Plate Barcode,Source Plate Name,Source Well,Destination Plate Barcode,Destination Plate Name,Destination Well,Volume
pY108_RP1_1,pY108_RP1_1,GF0001254,MOTY_OL_001_WorkingWP,C1,GF0001264,GF0001264,O5,25.0
pY108_FP18_1,pY108_FP18_1,GF0001254,MOTY_OL_001_WorkingWP,B11,GF0001264,GF0001264,O6,25.0
pY108_RP2_1,pY108_RP2_1,GF0001254,MOTY_OL_001_WorkingWP,C3,GF0001264,GF0001264,O6,25.0
pY108_FP18_1,pY108_FP18_1,GF0001254,MOTY_OL_001_WorkingWP,B11,GF0001264,GF0001264,O7,25.0
pY108_RP3_1,pY108_RP3_1,GF0001254,MOTY_OL_001_WorkingWP,C5,GF0001264,GF0001264,O7,25.0
pY108_FP18_1,pY108_FP18_1,GF0001254,MOTY_OL_001_WorkingWP,B11,GF0001264,GF0001264,O8,25.0
pY108_RP4_1,pY108_RP4_1,GF0001254,MOTY_OL_001_WorkingWP,C7,GF0001264,GF0001264,O8,25.0
pY108_FP18_1,pY108_FP18_1,GF0001254,MOTY_OL_001_WorkingWP,B11,GF0001264,GF0001264,O9,25.0
pY108_RP5_1,pY108_RP5_1,GF0001254,MOTY_OL_001_WorkingWP,C9,GF0001264,GF0001264,O9,25.0
pY108_FP18_1,pY108_FP18_1,GF0001254,MOTY_OL_001_WorkingWP,B11,GF0001264,GF0001264,O10,25.0
pY108_RP6_1,pY108_RP6_1,GF0001254,MOTY_OL_001_WorkingWP,C11,GF0001264,GF0001264,O10,25.0
pY108_FP18_1,pY108_FP18_1,GF0001254,MOTY_OL_001_WorkingWP,B11,GF0001264,GF0001264,O11,25.0
pY108_RP7_1,pY108_RP7_1,GF0001254,MOTY_OL_001_WorkingWP,C13,GF0001264,GF0001264,O11,25.0
pY108_FP18_1,pY108_FP18_1,GF0001254,MOTY_OL_001_WorkingWP,B11,GF0001264,GF0001264,O12,25.0
pY108_RP8_1,pY108_RP8_1,GF0001254,MOTY_OL_001_WorkingWP,C15,GF0001264,GF0001264,O12,25.0
pY108_FP18_1,pY108_FP18_1,GF0001254,MOTY_OL_001_WorkingWP,B11,GF0001264,GF0001264,O13,25.0
pY108_RP9_1,pY108_RP9_1,GF0001254,MOTY_OL_001_WorkingWP,C17,GF0001264,GF0001264,O13,25.0
pY108_FP18_1,pY108_FP18_1,GF0001254,MOTY_OL_001_WorkingWP,B11,GF0001264,GF0001264,O14,25.0
pY108_RP10_1,pY108_RP10_1,GF0001254,MOTY_OL_001_WorkingWP,C19,GF0001264,GF0001264,O14,25.0
pY108_FP18_1,pY108_FP18_1,GF0001254,MOTY_OL_001_WorkingWP,B11,GF0001264,GF0001264,O15,25.0
pY108_RP11_1,pY108_RP11_1,GF0001254,MOTY_OL_001_WorkingWP,C21,GF0001264,GF0001264,O15,25.0
pY108_FP18_1,pY108_FP18_1,GF0001254,MOTY_OL_001_WorkingWP,B11,GF0001264,GF0001264,O16,25.0
pY108_RP12_1,pY108_RP12_1,GF0001254,MOTY_OL_001_WorkingWP,C23,GF0001264,GF0001264,O16,25.0
pY108_FP18_1,pY108_FP18_1,GF0001254,MOTY_OL_001_WorkingWP,B11,GF0001264,GF0001264,O17,25.0
pY108_RP13_1,pY108_RP13_1,GF0001254,MOTY_OL_001_WorkingWP,D1,GF0001264,GF0001264,O17,25.0
pY108_FP18_1,pY108_FP18_1,GF0001254,MOTY_OL_001_WorkingWP,B11,GF0001264,GF0001264,O18,25.0
pY108_RP14_1,pY108_RP14_1,GF0001254,MOTY_OL_001_WorkingWP,D3,GF0001264,GF0001264,O18,25.0
pY108_FP18_1,pY108_FP18_1,GF0001254,MOTY_OL_001_WorkingWP,B11,GF0001264,GF0001264,O19,25.0
pY108_RP15_1,pY108_RP15_1,GF0001254,MOTY_OL_001_WorkingWP,D5,GF0001264,GF0001264,O19,25.0
pY108_FP18_1,pY108_FP18_1,GF0001254,MOTY_OL_001_WorkingWP,B11,GF0001264,GF0001264,O20,25.0
pY108_RP16_1,pY108_RP16_1,GF0001254,MOTY_OL_001_WorkingWP,D7,GF0001264,GF0001264,O20,25.0
pY108_FP18_1,pY108_FP18_1,GF0001254,MOTY_OL_001_WorkingWP,B11,GF0001264,GF0001264,O21,25.0
pY108_RP17_1,pY108_RP17_1,GF0001254,MOTY_OL_001_WorkingWP,D9,GF0001264,GF0001264,O21,25.0
pY108_FP18_1,pY108_FP18_1,GF0001254,MOTY_OL_001_WorkingWP,B11,GF0001264,GF0001264,O22,25.0
pY108_RP18_1,pY108_RP18_1,GF0001254,MOTY_OL_001_WorkingWP,D11,GF0001264,GF0001264,O22,25.0
pY108_FP18_1,pY108_FP18_1,GF0001254,MOTY_OL_001_WorkingWP,B11,GF0001264,GF0001264,O23,25.0
pY108_RP19_1,pY108_RP19_1,GF0001254,MOTY_OL_001_WorkingWP,D13,GF0001264,GF0001264,O23,25.0
pY108_FP18_1,pY108_FP18_1,GF0001254,MOTY_OL_001_WorkingWP,B11,GF0001264,GF0001264,O24,25.0
pY108_RP20_1,pY108_RP20_1,GF0001254,MOTY_OL_001_WorkingWP,D15,GF0001264,GF0001264,O24,25.0
pY108_FP19_1,pY108_FP19_1,GF0001254,MOTY_OL_001_WorkingWP,B13,GF0001264,GF0001264,P1,25.0
pY108_RP1_1,pY108_RP1_1,GF0001254,MOTY_OL_001_WorkingWP,C1,GF0001264,GF0001264,P1,25.0
pY108_FP19_1,pY108_FP19_1,GF0001254,MOTY_OL_001_WorkingWP,B13,GF0001264,GF0001264,P2,25.0
pY108_RP2_1,pY108_RP2_1,GF0001254,MOTY_OL_001_WorkingWP,C3,GF0001264,GF0001264,P2,25.0
pY108_FP19_1,pY108_FP19_1,GF0001254,MOTY_OL_001_WorkingWP,B13,GF0001264,GF0001264,P3,25.0
pY108_RP3_1,pY108_RP3_1,GF0001254,MOTY_OL_001_WorkingWP,C5,GF0001264,GF0001264,P3,25.0
pY108_FP19_1,pY108_FP19_1,GF0001254,MOTY_OL_001_WorkingWP,B13,GF0001264,GF0001264,P4,25.0
pY108_RP4_1,pY108_RP4_1,GF0001254,MOTY_OL_001_WorkingWP,C7,GF0001264,GF0001264,P4,25.0
pY108_FP19_1,pY108_FP19_1,GF0001254,MOTY_OL_001_WorkingWP,B13,GF0001264,GF0001264,P5,25.0
pY108_RP5_1,pY108_RP5_1,GF0001254,MOTY_OL_001_WorkingWP,C9,GF0001264,GF0001264,P5,25.0
pY108_FP19_1,pY108_FP19_1,GF0001254,MOTY_OL_001_WorkingWP,B13,GF0001264,GF0001264,P6,25.0
pY108_RP6_1,pY108_RP6_1,GF0001254,MOTY_OL_001_WorkingWP,C11,GF0001264,GF0001264,P6,25.0
pY108_FP19_1,pY108_FP19_1,GF0001254,MOTY_OL_001_WorkingWP,B13,GF0001264,GF0001264,P7,25.0
pY108_RP7_1,pY108_RP7_1,GF0001254,MOTY_OL_001_WorkingWP,C13,GF0001264,GF0001264,P7,25.0
pY108_FP19_1,pY108_FP19_1,GF0001254,MOTY_OL_001_WorkingWP,B13,GF0001264,GF0001264,P8,25.0
pY108_RP8_1,pY108_RP8_1,GF0001254,MOTY_OL_001_WorkingWP,C15,GF0001264,GF0001264,P8,25.0
pY108_FP19_1,pY108_FP19_1,GF0001254,MOTY_OL_001_WorkingWP,B13,GF0001264,GF0001264,P9,25.0
pY108_RP9_1,pY108_RP9_1,GF0001254,MOTY_OL_001_WorkingWP,C17,GF0001264,GF0001264,P9,25.0
pY108_FP19_1,pY108_FP19_1,GF0001254,MOTY_OL_001_WorkingWP,B13,GF0001264,GF0001264,P10,25.0
pY108_RP10_1,pY108_RP10_1,GF0001254,MOTY_OL_001_WorkingWP,C19,GF0001264,GF0001264,P10,25.0
pY108_FP19_1,pY108_FP19_1,GF0001254,MOTY_OL_001_WorkingWP,B13,GF0001264,GF0001264,P11,25.0
pY108_RP11_1,pY108_RP11_1,GF0001254,MOTY_OL_001_WorkingWP,C21,GF0001264,GF0001264,P11,25.0
pY108_FP19_1,pY108_FP19_1,GF0001254,MOTY_OL_001_WorkingWP,B13,GF0001264,GF0001264,P12,25.0
pY108_RP12_1,pY108_RP12_1,GF0001254,MOTY_OL_001_WorkingWP,C23,GF0001264,GF0001264,P12,25.0
pY108_FP19_1,pY108_FP19_1,GF0001254,MOTY_OL_001_WorkingWP,B13,GF0001264,GF0001264,P13,25.0
pY108_RP13_1,pY108_RP13_1,GF0001254,MOTY_OL_001_WorkingWP,D1,GF0001264,GF0001264,P13,25.0
pY108_FP19_1,pY108_FP19_1,GF0001254,MOTY_OL_001_WorkingWP,B13,GF0001264,GF0001264,P14,25.0
pY108_RP14_1,pY108_RP14_1,GF0001254,MOTY_OL_001_WorkingWP,D3,GF0001264,GF0001264,P14,25.0
pY108_FP19_1,pY108_FP19_1,GF0001254,MOTY_OL_001_WorkingWP,B13,GF0001264,GF0001264,P15,25.0
pY108_RP15_1,pY108_RP15_1,GF0001254,MOTY_OL_001_WorkingWP,D5,GF0001264,GF0001264,P15,25.0
pY108_FP19_1,pY108_FP19_1,GF0001254,MOTY_OL_001_WorkingWP,B13,GF0001264,GF0001264,P16,25.0
pY108_RP16_1,pY108_RP16_1,GF0001254,MOTY_OL_001_WorkingWP,D7,GF0001264,GF0001264,P16,25.0
pY108_FP19_1,pY108_FP19_1,GF0001254,MOTY_OL_001_WorkingWP,B13,GF0001264,GF0001264,P17,25.0
pY108_RP17_1,pY108_RP17_1,GF0001254,MOTY_OL_001_WorkingWP,D9,GF0001264,GF0001264,P17,25.0
pY108_FP19_1,pY108_FP19_1,GF0001254,MOTY_OL_001_WorkingWP,B13,GF0001264,GF0001264,P18,25.0
pY108_RP18_1,pY108_RP18_1,GF0001254,MOTY_OL_001_WorkingWP,D11,GF0001264,GF0001264,P18,25.0
pY108_FP19_1,pY108_FP19_1,GF0001254,MOTY_OL_001_WorkingWP,B13,GF0001264,GF0001264,P19,25.0
pY108_RP19_1,pY108_RP19_1,GF0001254,MOTY_OL_001_WorkingWP,D13,GF0001264,GF0001264,P19,25.0
pY108_FP19_1,pY108_FP19_1,GF0001254,MOTY_OL_001_WorkingWP,B13,GF0001264,GF0001264,P20,25.0
pY108_RP20_1,pY108_RP20_1,GF0001254,MOTY_OL_001_WorkingWP,D15,GF0001264,GF0001264,P20,25.0
pY108_FP20_1,pY108_FP20_1,GF0001254,MOTY_OL_001_WorkingWP,B15,GF0001264,GF0001264,P21,25.0
pY108_RP1_1,pY108_RP1_1,GF0001254,MOTY_OL_001_WorkingWP,C1,GF0001264,GF0001264,P21,25.0
pY108_FP20_1,pY108_FP20_1,GF0001254,MOTY_OL_001_WorkingWP,B15,GF0001264,GF0001264,P22,25.0
pY108_RP2_1,pY108_RP2_1,GF0001254,MOTY_OL_001_WorkingWP,C3,GF0001264,GF0001264,P22,25.0
pY108_FP20_1,pY108_FP20_1,GF0001254,MOTY_OL_001_WorkingWP,B15,GF0001264,GF0001264,P23,25.0
pY108_RP3_1,pY108_RP3_1,GF0001254,MOTY_OL_001_WorkingWP,C5,GF0001264,GF0001264,P23,25.0
pY108_FP20_1,pY108_FP20_1,GF0001254,MOTY_OL_001_WorkingWP,B15,GF0001264,GF0001264,P24,25.0
pY108_RP4_1,pY108_RP4_1,GF0001254,MOTY_OL_001_WorkingWP,C7,GF0001264,GF0001264,P24,25.0
Moty_run1_c2,Moty_run1_c2,GF0001258,GF0001258_Process,A1,GF0001264,GF0001264,A1,1000.0
Moty_run1_c3,Moty_run1_c3,GF0001258,GF0001258_Process,A2,GF0001264,GF0001264,A2,1000.0
Moty_run1_c4,Moty_run1_c4,GF0001258,GF0001258_Process,A3,GF0001264,GF0001264,A3,1000.0
Moty_run1_c5,Moty_run1_c5,GF0001258,GF0001258_Process,A4,GF0001264,GF0001264,A4,1000.0
Moty_run1_c6,Moty_run1_c6,GF0001258,GF0001258_Process,A5,GF0001264,GF0001264,A5,1000.0
Moty_run1_c7,Moty_run1_c7,GF0001258,GF0001258_Process,A6,GF0001264,GF0001264,A6,1000.0
Moty_run1_c8,Moty_run1_c8,GF0001258,GF0001258_Process,A7,GF0001264,GF0001264,A7,1000.0
Moty_run1_c9,Moty_run1_c9,GF0001258,GF0001258_Process,A8,GF0001264,GF0001264,A8,1000.0
Moty_run1_c10,Moty_run1_c10,GF0001258,GF0001258_Process,A9,GF0001264,GF0001264,A9,1000.0
Moty_run1_c11,Moty_run1_c11,GF0001258,GF0001258_Process,A10,GF0001264,GF0001264,A10,1000.0
Moty_run1_c12,Moty_run1_c12,GF0001258,GF0001258_Process,A11,GF0001264,GF0001264,A11,1000.0
Moty_run1_c13,Moty_run1_c13,GF0001258,GF0001258_Process,A12,GF0001264,GF0001264,A12,1000.0
Moty_run1_c14,Moty_run1_c14,GF0001258,GF0001258_Process,A13,GF0001264,GF0001264,A13,1000.0
Moty_run1_c15,Moty_run1_c15,GF0001258,GF0001258_Process,A14,GF0001264,GF0001264,A14,1000.0
Moty_run1_c16,Moty_run1_c16,GF0001258,GF0001258_Process,A15,GF0001264,GF0001264,A15,1000.0
Moty_run1_c17,Moty_run1_c17,GF0001258,GF0001258_Process,A16,GF0001264,GF0001264,A16,1000.0
Moty_run1_c18,Moty_run1_c18,GF0001258,GF0001258_Process,A17,GF0001264,GF0001264,A17,1000.0
Moty_run1_c19,Moty_run1_c19,GF0001258,GF0001258_Process,A18,GF0001264,GF0001264,A18,1000.0
Moty_run1_c20,Moty_run1_c20,GF0001258,GF0001258_Process,A19,GF0001264,GF0001264,A19,1000.0
Moty_run1_c21,Moty_run1_c21,GF0001258,GF0001258_Process,A20,GF0001264,GF0001264,A20,1000.0
Moty_run1_c22,Moty_run1_c22,GF0001258,GF0001258_Process,A21,GF0001264,GF0001264,A21,1000.0
Moty_run1_c23,Moty_run1_c23,GF0001258,GF0001258_Process,A22,GF0001264,GF0001264,A22,1000.0
Moty_run1_c24,Moty_run1_c24,GF0001258,GF0001258_Process,A23,GF0001264,GF0001264,A23,1000.0
Moty_run1_c25,Moty_run1_c25,GF0001258,GF0001258_Process,A24,GF0001264,GF0001264,A24,1000.0
Moty_run1_c26,Moty_run1_c26,GF0001258,GF0001258_Process,B1,GF0001264,GF0001264,B1,1000.0
Moty_run1_c27,Moty_run1_c27,GF0001258,GF0001258_Process,B2,GF0001264,GF0001264,B2,1000.0
Moty_run1_c28,Moty_run1_c28,GF0001258,GF0001258_Process,B3,GF0001264,GF0001264,B3,1000.0
Moty_run1_c29,Moty_run1_c29,GF0001258,GF0001258_Process,B4,GF0001264,GF0001264,B4,1000.0
Moty_run1_c30,Moty_run1_c30,GF0001258,GF0001258_Process,B5,GF0001264,GF0001264,B5,1000.0
Moty_run1_c31,Moty_run1_c31,GF0001258,GF0001258_Process,B6,GF0001264,GF0001264,B6,1000.0
Moty_run1_c32,Moty_run1_c32,GF0001258,GF0001258_Process,B7,GF0001264,GF0001264,B7,1000.0
Moty_run1_c33,Moty_run1_c33,GF0001258,GF0001258_Process,B8,GF0001264,GF0001264,B8,1000.0
Moty_run1_c34,Moty_run1_c34,GF0001258,GF0001258_Process,B9,GF0001264,GF0001264,B9,1000.0
Moty_run1_c35,Moty_run1_c35,GF0001258,GF0001258_Process,B10,GF0001264,GF0001264,B10,1000.0
Moty_run1_c36,Moty_run1_c36,GF0001258,GF0001258_Process,B11,GF0001264,GF0001264,B11,1000.0
Moty_run1_c37,Moty_run1_c37,GF0001258,GF0001258_Process,B12,GF0001264,GF0001264,B12,1000.0
Moty_run1_c38,Moty_run1_c38,GF0001258,GF0001258_Process,B13,GF0001264,GF0001264,B13,1000.0
Moty_run1_c39,Moty_run1_c39,GF0001258,GF0001258_Process,B14,GF0001264,GF0001264,B14,1000.0
Moty_run1_c40,Moty_run1_c40,GF0001258,GF0001258_Process,B15,GF0001264,GF0001264,B15,1000.0
Moty_run1_c41,Moty_run1_c41,GF0001258,GF0001258_Process,B16,GF0001264,GF0001264,B16,1000.0
Moty_run1_c42,Moty_run1_c42,GF0001258,GF0001258_Process,B17,GF0001264,GF0001264,B17,1000.0
Moty_run1_c43,Moty_run1_c43,GF0001258,GF0001258_Process,B18,GF0001264,GF0001264,B18,1000.0
Moty_run1_c44,Moty_run1_c44,GF0001258,GF0001258_Process,B19,GF0001264,GF0001264,B19,1000.0
Moty_run1_c45,Moty_run1_c45,GF0001258,GF0001258_Process,B20,GF0001264,GF0001264,B20,1000.0
Moty_run1_c46,Moty_run1_c46,GF0001258,GF0001258_Process,B21,GF0001264,GF0001264,B21,1000.0
Moty_run1_c47,Moty_run1_c47,GF0001258,GF0001258_Process,B22,GF0001264,GF0001264,B22,1000.0
Moty_run1_c48,Moty_run1_c48,GF0001258,GF0001258_Process,B23,GF0001264,GF0001264,B23,1000.0
Moty_run1_c49,Moty_run1_c49,GF0001258,GF0001258_Process,B24,GF0001264,GF0001264,B24,1000.0
Moty_run1_c50,Moty_run1_c50,GF0001258,GF0001258_Process,C1,GF0001264,GF0001264,C1,1000.0
Moty_run1_c51,Moty_run1_c51,GF0001258,GF0001258_Process,C2,GF0001264,GF0001264,C2,1000.0
Moty_run1_c52,Moty_run1_c52,GF0001258,GF0001258_Process,C3,GF0001264,GF0001264,C3,1000.0
Moty_run1_c53,Moty_run1_c53,GF0001258,GF0001258_Process,C4,GF0001264,GF0001264,C4,1000.0
Moty_run1_c54,Moty_run1_c54,GF0001258,GF0001258_Process,C5,GF0001264,GF0001264,C5,1000.0
Moty_run1_c55,Moty_run1_c55,GF0001258,GF0001258_Process,C6,GF0001264,GF0001264,C6,1000.0
Moty_run1_c56,Moty_run1_c56,GF0001258,GF0001258_Process,C7,GF0001264,GF0001264,C7,1000.0
Moty_run1_c57,Moty_run1_c57,GF0001258,GF0001258_Process,C8,GF0001264,GF0001264,C8,1000.0
Moty_run1_c58,Moty_run1_c58,GF0001258,GF0001258_Process,C9,GF0001264,GF0001264,C9,1000.0
Moty_run1_c59,Moty_run1_c59,GF0001258,GF0001258_Process,C10,GF0001264,GF0001264,C10,1000.0
Moty_run1_c60,Moty_run1_c60,GF0001258,GF0001258_Process,C11,GF0001264,GF0001264,C11,1000.0
Moty_run1_c61,Moty_run1_c61,GF0001258,GF0001258_Process,C12,GF0001264,GF0001264,C12,1000.0
Moty_run1_c62,Moty_run1_c62,GF0001258,GF0001258_Process,C13,GF0001264,GF0001264,C13,1000.0
Moty_run1_c63,Moty_run1_c63,GF0001258,GF0001258_Process,C14,GF0001264,GF0001264,C14,1000.0
Moty_run1_c64,Moty_run1_c64,GF0001258,GF0001258_Process,C15,GF0001264,GF0001264,C15,1000.0
Moty_run1_c65,Moty_run1_c65,GF0001258,GF0001258_Process,C16,GF0001264,GF0001264,C16,1000.0
Moty_run1_c66,Moty_run1_c66,GF0001258,GF0001258_Process,C17,GF0001264,GF0001264,C17,1000.0
Moty_run1_c67,Moty_run1_c67,GF0001258,GF0001258_Process,C18,GF0001264,GF0001264,C18,1000.0
Moty_run1_c68,Moty_run1_c68,GF0001258,GF0001258_Process,C19,GF0001264,GF0001264,C19,1000.0
Moty_run1_c69,Moty_run1_c69,GF0001258,GF0001258_Process,C20,GF0001264,GF0001264,C20,1000.0
Moty_run1_c70,Moty_run1_c70,GF0001258,GF0001258_Process,C21,GF0001264,GF0001264,C21,1000.0
Moty_run1_c71,Moty_run1_c71,GF0001258,GF0001258_Process,C22,GF0001264,GF0001264,C22,1000.0
Moty_run1_c72,Moty_run1_c72,GF0001258,GF0001258_Process,C23,GF0001264,GF0001264,C23,1000.0
Moty_run1_c73,Moty_run1_c73,GF0001258,GF0001258_Process,C24,GF0001264,GF0001264,C24,1000.0
Moty_run1_c74,Moty_run1_c74,GF0001258,GF0001258_Process,D1,GF0001264,GF0001264,D1,1000.0
Moty_run1_c75,Moty_run1_c75,GF0001258,GF0001258_Process,D2,GF0001264,GF0001264,D2,1000.0
Moty_run1_c76,Moty_run1_c76,GF0001258,GF0001258_Process,D3,GF0001264,GF0001264,D3,1000.0
Moty_run1_c77,Moty_run1_c77,GF0001258,GF0001258_Process,D4,GF0001264,GF0001264,D4,1000.0
Moty_run1_c78,Moty_run1_c78,GF0001258,GF0001258_Process,D5,GF0001264,GF0001264,D5,1000.0
Moty_run1_c79,Moty_run1_c79,GF0001258,GF0001258_Process,D6,GF0001264,GF0001264,D6,1000.0
Moty_run1_c80,Moty_run1_c80,GF0001258,GF0001258_Process,D7,GF0001264,GF0001264,D7,1000.0
Moty_run1_c81,Moty_run1_c81,GF0001258,GF0001258_Process,D8,GF0001264,GF0001264,D8,1000.0
Moty_run1_c82,Moty_run1_c82,GF0001258,GF0001258_Process,D9,GF0001264,GF0001264,D9,1000.0
Moty_run1_c83,Moty_run1_c83,GF0001258,GF0001258_Process,D10,GF0001264,GF0001264,D10,1000.0
Moty_run1_c84,Moty_run1_c84,GF0001258,GF0001258_Process,D11,GF0001264,GF0001264,D11,1000.0
Moty_run1_c85,Moty_run1_c85,GF0001258,GF0001258_Process,D12,GF0001264,GF0001264,D12,1000.0
Moty_run1_c86,Moty_run1_c86,GF0001258,GF0001258_Process,D13,GF0001264,GF0001264,D13,1000.0
Moty_run1_c87,Moty_run1_c87,GF0001258,GF0001258_Process,D14,GF0001264,GF0001264,D14,1000.0
Moty_run1_c88,Moty_run1_c88,GF0001258,GF0001258_Process,D15,GF0001264,GF0001264,D15,1000.0
Moty_run1_c89,Moty_run1_c89,GF0001258,GF0001258_Process,D16,GF0001264,GF0001264,D16,1000.0
Moty_run1_c90,Moty_run1_c90,GF0001258,GF0001258_Process,D17,GF0001264,GF0001264,D17,1000.0
Moty_run1_c91,Moty_run1_c91,GF0001258,GF0001258_Process,D18,GF0001264,GF0001264,D18,1000.0
Moty_run1_c92,Moty_run1_c92,GF0001258,GF0001258_Process,D19,GF0001264,GF0001264,D19,1000.0
Moty_run1_c93,Moty_run1_c93,GF0001258,GF0001258_Process,D20,GF0001264,GF0001264,D20,1000.0
Moty_run1_c94,Moty_run1_c94,GF0001258,GF0001258_Process,D21,GF0001264,GF0001264,D21,1000.0
Moty_run1_c95,Moty_run1_c95,GF0001258,GF0001258_Process,D22,GF0001264,GF0001264,D22,1000.0
Moty_run1_c96,Moty_run1_c96,GF0001258,GF0001258_Process,D23,GF0001264,GF0001264,D23,1000.0
Moty_run1_c97,Moty_run1_c97,GF0001258,GF0001258_Process,D24,GF0001264,GF0001264,D24,1000.0
Moty_run1_c98,Moty_run1_c98,GF0001258,GF0001258_Process,E1,GF0001264,GF0001264,E1,1000.0
Moty_run1_c99,Moty_run1_c99,GF0001258,GF0001258_Process,E2,GF0001264,GF0001264,E2,1000.0
Moty_run1_c100,Moty_run1_c100,GF0001258,GF0001258_Process,E3,GF0001264,GF0001264,E3,1000.0
Moty_run1_c101,Moty_run1_c101,GF0001258,GF0001258_Process,E4,GF0001264,GF0001264,E4,1000.0
Moty_run1_c102,Moty_run1_c102,GF0001258,GF0001258_Process,E5,GF0001264,GF0001264,E5,1000.0
Moty_run1_c103,Moty_run1_c103,GF0001258,GF0001258_Process,E6,GF0001264,GF0001264,E6,1000.0
Moty_run1_c104,Moty_run1_c104,GF0001258,GF0001258_Process,E7,GF0001264,GF0001264,E7,1000.0
Moty_run1_c105,Moty_run1_c105,GF0001258,GF0001258_Process,E8,GF0001264,GF0001264,E8,1000.0
Moty_run1_c106,Moty_run1_c106,GF0001258,GF0001258_Process,E9,GF0001264,GF0001264,E9,1000.0
Moty_run1_c107,Moty_run1_c107,GF0001258,GF0001258_Process,E10,GF0001264,GF0001264,E10,1000.0
Moty_run1_c108,Moty_run1_c108,GF0001258,GF0001258_Process,E11,GF0001264,GF0001264,E11,1000.0
Moty_run1_c109,Moty_run1_c109,GF0001258,GF0001258_Process,E12,GF0001264,GF0001264,E12,1000.0
Moty_run1_c110,Moty_run1_c110,GF0001258,GF0001258_Process,E13,GF0001264,GF0001264,E13,1000.0
Moty_run1_c111,Moty_run1_c111,GF0001258,GF0001258_Process,E14,GF0001264,GF0001264,E14,1000.0
Moty_run1_c112,Moty_run1_c112,GF0001258,GF0001258_Process,E15,GF0001264,GF0001264,E15,1000.0
Moty_run1_c113,Moty_run1_c113,GF0001258,GF0001258_Process,E16,GF0001264,GF0001264,E16,1000.0
Moty_run1_c114,Moty_run1_c114,GF0001258,GF0001258_Process,E17,GF0001264,GF0001264,E17,1000.0
Moty_run1_c115,Moty_run1_c115,GF0001258,GF0001258_Process,E18,GF0001264,GF0001264,E18,1000.0
Moty_run1_c116,Moty_run1_c116,GF0001258,GF0001258_Process,E19,GF0001264,GF0001264,E19,1000.0
Moty_run1_c117,Moty_run1_c117,GF0001258,GF0001258_Process,E20,GF0001264,GF0001264,E20,1000.0
Moty_run1_c118,Moty_run1_c118,GF0001258,GF0001258_Process,E21,GF0001264,GF0001264,E21,1000.0
Moty_run1_c119,Moty_run1_c119,GF0001258,GF0001258_Process,E22,GF0001264,GF0001264,E22,1000.0
Moty_run1_c120,Moty_run1_c120,GF0001258,GF0001258_Process,E23,GF0001264,GF0001264,E23,1000.0
Moty_run1_c121,Moty_run1_c121,GF0001258,GF0001258_Process,E24,GF0001264,GF0001264,E24,1000.0
Moty_run1_c122,Moty_run1_c122,GF0001258,GF0001258_Process,F1,GF0001264,GF0001264,F1,1000.0
Moty_run1_c123,Moty_run1_c123,GF0001258,GF0001258_Process,F2,GF0001264,GF0001264,F2,1000.0
Moty_run1_c124,Moty_run1_c124,GF0001258,GF0001258_Process,F3,GF0001264,GF0001264,F3,1000.0
Moty_run1_c125,Moty_run1_c125,GF0001258,GF0001258_Process,F4,GF0001264,GF0001264,F4,1000.0
Moty_run1_c126,Moty_run1_c126,GF0001258,GF0001258_Process,F5,GF0001264,GF0001264,F5,1000.0
Moty_run1_c127,Moty_run1_c127,GF0001258,GF0001258_Process,F6,GF0001264,GF0001264,F6,1000.0
Moty_run1_c128,Moty_run1_c128,GF0001258,GF0001258_Process,F7,GF0001264,GF0001264,F7,1000.0
Moty_run1_c129,Moty_run1_c129,GF0001258,GF0001258_Process,F8,GF0001264,GF0001264,F8,1000.0
Moty_run1_c130,Moty_run1_c130,GF0001258,GF0001258_Process,F9,GF0001264,GF0001264,F9,1000.0
Moty_run1_c131,Moty_run1_c131,GF0001258,GF0001258_Process,F10,GF0001264,GF0001264,F10,1000.0
Moty_run1_c132,Moty_run1_c132,GF0001258,GF0001258_Process,F11,GF0001264,GF0001264,F11,1000.0
Moty_run1_c133,Moty_run1_c133,GF0001258,GF0001258_Process,F12,GF0001264,GF0001264,F12,1000.0
Moty_run1_c134,Moty_run1_c134,GF0001258,GF0001258_Process,F13,GF0001264,GF0001264,F13,1000.0
Moty_run1_c135,Moty_run1_c135,GF0001258,GF0001258_Process,F14,GF0001264,GF0001264,F14,1000.0
Moty_run1_c136,Moty_run1_c136,GF0001258,GF0001258_Process,F15,GF0001264,GF0001264,F15,1000.0
Moty_run1_c137,Moty_run1_c137,GF0001258,GF0001258_Process,F16,GF0001264,GF0001264,F16,1000.0
Moty_run1_c138,Moty_run1_c138,GF0001258,GF0001258_Process,F17,GF0001264,GF0001264,F17,1000.0
Moty_run1_c139,Moty_run1_c139,GF0001258,GF0001258_Process,F18,GF0001264,GF0001264,F18,1000.0
Moty_run1_c140,Moty_run1_c140,GF0001258,GF0001258_Process,F19,GF0001264,GF0001264,F19,1000.0
Moty_run1_c141,Moty_run1_c141,GF0001258,GF0001258_Process,F20,GF0001264,GF0001264,F20,1000.0
Moty_run1_c142,Moty_run1_c142,GF0001258,GF0001258_Process,F21,GF0001264,GF0001264,F21,1000.0
Moty_run1_c143,Moty_run1_c143,GF0001258,GF0001258_Process,F22,GF0001264,GF0001264,F22,1000.0
